author_id,labels
14871,0
14872,5
14873,0
14874,2
14875,5
14876,4
14877,5
14878,9
14879,2
14880,2
14881,1
14882,1
14883,1
14884,1
14885,7
14886,5
14887,5
14888,7
14889,5
14890,3
14891,5
14892,5
14893,5
14894,7
14895,2
14896,2
14897,3
14898,3
14899,5
14900,3
14901,3
14902,5
14903,3
14904,8
14905,3
14906,8
14907,8
14908,5
14909,5
14910,5
14911,7
14912,7
14913,7
14914,7
14915,7
14916,9
14917,3
14918,3
14919,8
14920,8
14921,6
14922,6
14923,7
14924,0
14925,0
14926,0
14927,4
14928,9
14929,9
14930,9
14931,9
14932,9
14933,9
14934,2
14935,2
14936,2
14937,7
14938,7
14939,7
14940,7
14941,7
14942,7
14943,6
14944,0
14945,0
14946,0
14947,1
14948,0
14949,1
14950,1
14951,3
14952,8
14953,3
14954,7
14955,8
14956,3
14957,3
14958,2
14959,3
14960,3
14961,5
14962,3
14963,5
14964,1
14965,1
14966,6
14967,7
14968,1
14969,1
14970,1
14971,1
14972,6
14973,2
14974,5
14975,5
14976,3
14977,3
14978,3
14979,5
14980,5
14981,5
14982,8
14983,8
14984,8
14985,5
14986,0
14987,5
14988,5
14989,2
14990,3
14991,7
14992,0
14993,7
14994,7
14995,5
14996,5
14997,5
14998,1
14999,1
15000,1
15001,6
15002,6
15003,6
15004,6
15005,2
15006,2
15007,2
15008,2
15009,2
15010,2
15011,2
15012,8
15013,8
15014,3
15015,8
15016,2
15017,2
15018,3
15019,5
15020,8
15021,8
15022,3
15023,1
15024,8
15025,8
15026,8
15027,2
15028,2
15029,2
15030,2
15031,2
15032,8
15033,2
15034,2
15035,2
15036,3
15037,3
15038,3
15039,3
15040,3
15041,8
15042,3
15043,2
15044,2
15045,8
15046,8
15047,8
15048,8
15049,5
15050,5
15051,5
15052,5
15053,5
15054,5
15055,1
15056,1
15057,8
15058,8
15059,8
15060,8
15061,8
15062,6
15063,6
15064,2
15065,2
15066,2
15067,2
15068,2
15069,2
15070,9
15071,2
15072,2
15073,2
15074,2
15075,7
15076,3
15077,7
15078,3
15079,7
15080,3
15081,8
15082,8
15083,9
15084,2
15085,2
15086,7
15087,7
15088,7
15089,5
15090,5
15091,5
15092,5
15093,5
15094,5
15095,2
15096,5
15097,2
15098,6
15099,6
15100,6
15101,5
15102,2
15103,5
15104,5
15105,0
15106,1
15107,1
15108,0
15109,1
15110,0
15111,1
15112,3
15113,3
15114,5
15115,5
15116,5
15117,2
15118,2
15119,3
15120,1
15121,7
15122,7
15123,5
15124,3
15125,5
15126,5
15127,5
15128,5
15129,5
15130,3
15131,3
15132,3
15133,3
15134,5
15135,5
15136,5
15137,5
15138,5
15139,3
15140,3
15141,5
15142,9
15143,9
15144,9
15145,0
15146,2
15147,8
15148,8
15149,8
15150,5
15151,5
15152,8
15153,3
15154,3
15155,8
15156,2
15157,2
15158,2
15159,2
15160,2
15161,2
15162,2
15163,3
15164,3
15165,3
15166,7
15167,7
15168,2
15169,2
15170,2
15171,2
15172,2
15173,3
15174,2
15175,2
15176,5
15177,5
15178,5
15179,1
15180,1
15181,1
15182,1
15183,5
15184,2
15185,5
15186,5
15187,5
15188,9
15189,9
15190,2
15191,4
15192,2
15193,5
15194,9
15195,3
15196,8
15197,8
15198,2
15199,8
15200,3
15201,8
15202,8
15203,5
15204,9
15205,9
15206,3
15207,3
15208,3
15209,3
15210,3
15211,2
15212,5
15213,2
15214,3
15215,8
15216,9
15217,9
15218,9
15219,9
15220,8
15221,8
15222,8
15223,5
15224,8
15225,8
15226,8
15227,2
15228,2
15229,3
15230,3
15231,3
15232,3
15233,8
15234,8
15235,8
15236,7
15237,2
15238,2
15239,2
15240,5
15241,2
15242,3
15243,3
15244,1
15245,1
15246,1
15247,0
15248,0
15249,0
15250,3
15251,8
15252,5
15253,5
15254,2
15255,3
15256,2
15257,5
15258,5
15259,3
15260,3
15261,3
15262,5
15263,5
15264,5
15265,5
15266,5
15267,8
15268,0
15269,5
15270,5
15271,5
15272,5
15273,5
15274,5
15275,8
15276,8
15277,3
15278,2
15279,8
15280,8
15281,8
15282,3
15283,2
15284,2
15285,5
15286,5
15287,5
15288,1
15289,8
15290,3
15291,2
15292,1
15293,0
15294,2
15295,2
15296,3
15297,2
15298,2
15299,2
15300,2
15301,9
15302,2
15303,2
15304,2
15305,2
15306,2
15307,0
15308,5
15309,0
15310,0
15311,0
15312,0
15313,0
15314,0
15315,3
15316,3
15317,8
15318,8
15319,6
15320,7
15321,7
15322,1
15323,7
15324,1
15325,7
15326,1
15327,3
15328,3
15329,3
15330,3
15331,5
15332,5
15333,3
15334,5
15335,3
15336,8
15337,8
15338,8
15339,8
15340,8
15341,8
15342,8
15343,5
15344,5
15345,5
15346,2
15347,2
15348,5
15349,2
15350,5
15351,3
15352,2
15353,3
15354,5
15355,5
15356,5
15357,5
15358,5
15359,5
15360,5
15361,5
15362,5
15363,2
15364,2
15365,2
15366,2
15367,2
15368,5
15369,5
15370,5
15371,5
15372,9
15373,9
15374,9
15375,9
15376,9
15377,5
15378,2
15379,5
15380,5
15381,5
15382,6
15383,2
15384,5
15385,5
15386,5
15387,5
15388,3
15389,7
15390,7
15391,7
15392,7
15393,9
15394,5
15395,5
15396,3
15397,8
15398,8
15399,8
15400,8
15401,8
15402,8
15403,8
15404,3
15405,2
15406,7
15407,7
15408,7
15409,7
15410,5
15411,7
15412,5
15413,5
15414,5
15415,5
15416,5
15417,7
15418,5
15419,7
15420,5
15421,5
15422,5
15423,5
15424,5
15425,5
15426,5
15427,6
15428,6
15429,6
15430,0
15431,6
15432,2
15433,2
15434,5
15435,5
15436,9
15437,2
15438,2
15439,8
15440,2
15441,3
15442,2
15443,2
15444,9
15445,2
15446,8
15447,8
15448,8
15449,8
15450,3
15451,3
15452,5
15453,5
15454,5
15455,2
15456,6
15457,1
15458,5
15459,2
15460,5
15461,8
15462,7
15463,8
15464,5
15465,5
15466,9
15467,2
15468,7
15469,7
15470,2
15471,2
15472,2
15473,9
15474,9
15475,9
15476,9
15477,5
15478,5
15479,5
15480,5
15481,5
15482,3
15483,5
15484,2
15485,2
15486,5
15487,5
15488,8
15489,8
15490,3
15491,3
15492,3
15493,8
15494,8
15495,2
15496,8
15497,2
15498,8
15499,8
15500,2
15501,3
15502,5
15503,5
15504,5
15505,5
15506,2
15507,2
15508,2
15509,5
15510,2
15511,2
15512,8
15513,8
15514,8
15515,8
15516,8
15517,8
15518,8
15519,5
15520,5
15521,2
15522,2
15523,2
15524,3
15525,3
15526,6
15527,6
15528,6
15529,5
15530,2
15531,5
15532,9
15533,9
15534,9
15535,8
15536,8
15537,8
15538,8
15539,8
15540,8
15541,2
15542,1
15543,1
15544,1
15545,1
15546,1
15547,1
15548,5
15549,5
15550,5
15551,8
15552,9
15553,8
15554,9
15555,9
15556,5
15557,1
15558,1
15559,1
15560,3
15561,1
15562,5
15563,7
15564,7
15565,5
15566,2
15567,3
15568,2
15569,2
15570,5
15571,3
15572,3
15573,6
15574,6
15575,5
15576,2
15577,2
15578,5
15579,5
15580,5
15581,5
15582,5
15583,5
15584,2
15585,0
15586,8
15587,3
15588,5
15589,5
15590,5
15591,5
15592,5
15593,5
15594,7
15595,5
15596,7
15597,3
15598,9
15599,8
15600,5
15601,5
15602,2
15603,2
15604,5
15605,5
15606,5
15607,5
15608,2
15609,8
15610,8
15611,5
15612,8
15613,8
15614,5
15615,5
15616,3
15617,2
15618,1
15619,7
15620,7
15621,2
15622,7
15623,7
15624,7
15625,7
15626,0
15627,0
15628,1
15629,1
15630,5
15631,5
15632,3
15633,3
15634,3
15635,0
15636,0
15637,2
15638,2
15639,2
15640,2
15641,7
15642,7
15643,3
15644,3
15645,0
15646,0
15647,5
15648,2
15649,5
15650,2
15651,5
15652,2
15653,5
15654,2
15655,6
15656,6
15657,6
15658,2
15659,2
15660,5
15661,5
15662,5
15663,8
15664,8
15665,8
15666,5
15667,5
15668,2
15669,5
15670,2
15671,5
15672,5
15673,5
15674,2
15675,2
15676,2
15677,2
15678,3
15679,7
15680,9
15681,5
15682,2
15683,2
15684,3
15685,2
15686,2
15687,3
15688,5
15689,3
15690,3
15691,3
15692,5
15693,3
15694,3
15695,5
15696,8
15697,8
15698,8
15699,8
15700,5
15701,5
15702,5
15703,5
15704,5
15705,5
15706,2
15707,5
15708,5
15709,1
15710,6
15711,5
15712,5
15713,1
15714,1
15715,1
15716,5
15717,5
15718,5
15719,5
15720,5
15721,5
15722,5
15723,5
15724,3
15725,3
15726,2
15727,5
15728,5
15729,2
15730,2
15731,5
15732,5
15733,7
15734,7
15735,3
15736,3
15737,5
15738,5
15739,9
15740,5
15741,9
15742,6
15743,6
15744,9
15745,9
15746,5
15747,2
15748,2
15749,5
15750,6
15751,6
15752,6
15753,3
15754,6
15755,5
15756,5
15757,5
15758,1
15759,1
15760,7
15761,8
15762,8
15763,8
15764,0
15765,5
15766,5
15767,0
15768,1
15769,5
15770,3
15771,3
15772,3
15773,8
15774,8
15775,8
15776,6
15777,6
15778,3
15779,5
15780,5
15781,3
15782,3
15783,2
15784,2
15785,2
15786,2
15787,2
15788,2
15789,2
15790,5
15791,3
15792,3
15793,3
15794,8
15795,8
15796,5
15797,5
15798,3
15799,7
15800,7
15801,7
15802,7
15803,7
15804,3
15805,3
15806,3
15807,3
15808,2
15809,2
15810,2
15811,2
15812,2
15813,7
15814,7
15815,7
15816,7
15817,8
15818,8
15819,2
15820,5
15821,5
15822,2
15823,2
15824,6
15825,6
15826,6
15827,6
15828,1
15829,2
15830,3
15831,6
15832,6
15833,5
15834,9
15835,9
15836,3
15837,5
15838,1
15839,0
15840,1
15841,0
15842,7
15843,7
15844,8
15845,8
15846,8
15847,8
15848,7
15849,7
15850,1
15851,3
15852,3
15853,3
15854,3
15855,5
15856,5
15857,8
15858,2
15859,8
15860,2
15861,8
15862,2
15863,8
15864,2
15865,8
15866,2
15867,2
15868,2
15869,5
15870,2
15871,7
15872,5
15873,5
15874,3
15875,5
15876,6
15877,6
15878,9
15879,6
15880,6
15881,5
15882,8
15883,8
15884,8
15885,8
15886,7
15887,5
15888,5
15889,5
15890,2
15891,2
15892,2
15893,5
15894,5
15895,5
15896,5
15897,5
15898,8
15899,8
15900,2
15901,2
15902,2
15903,2
15904,2
15905,5
15906,5
15907,5
15908,2
15909,2
15910,2
15911,5
15912,5
15913,5
15914,5
15915,5
15916,5
15917,8
15918,8
15919,8
15920,8
15921,1
15922,8
15923,5
15924,5
15925,5
15926,5
15927,3
15928,6
15929,6
15930,8
15931,5
15932,5
15933,5
15934,5
15935,5
15936,8
15937,8
15938,2
15939,7
15940,7
15941,8
15942,5
15943,5
15944,5
15945,5
15946,5
15947,5
15948,5
15949,5
15950,5
15951,7
15952,9
15953,9
15954,2
15955,9
15956,9
15957,8
15958,8
15959,3
15960,8
15961,3
15962,8
15963,8
15964,3
15965,8
15966,0
15967,0
15968,2
15969,8
15970,8
15971,3
15972,8
15973,0
15974,0
15975,0
15976,3
15977,3
15978,3
15979,8
15980,5
15981,5
15982,5
15983,5
15984,5
15985,5
15986,5
15987,5
15988,6
15989,6
15990,6
15991,8
15992,6
15993,6
15994,2
15995,2
15996,5
15997,5
15998,3
15999,5
16000,6
16001,6
16002,6
16003,1
16004,6
16005,6
16006,2
16007,2
16008,2
16009,5
16010,5
16011,5
16012,5
16013,5
16014,5
16015,5
16016,3
16017,3
16018,3
16019,3
16020,2
16021,2
16022,2
16023,2
16024,2
16025,2
16026,3
16027,8
16028,8
16029,3
16030,3
16031,3
16032,3
16033,3
16034,3
16035,3
16036,3
16037,3
16038,7
16039,7
16040,2
16041,2
16042,5
16043,5
16044,3
16045,8
16046,3
16047,8
16048,3
16049,8
16050,2
16051,2
16052,2
16053,5
16054,5
16055,5
16056,5
16057,5
16058,3
16059,5
16060,5
16061,5
16062,3
16063,3
16064,0
16065,1
16066,5
16067,5
16068,5
16069,5
16070,5
16071,0
16072,1
16073,7
16074,8
16075,3
16076,3
16077,3
16078,2
16079,5
16080,5
16081,2
16082,5
16083,2
16084,2
16085,5
16086,5
16087,5
16088,5
16089,3
16090,3
16091,3
16092,6
16093,6
16094,6
16095,7
16096,7
16097,7
16098,7
16099,9
16100,5
16101,1
16102,3
16103,3
16104,3
16105,0
16106,7
16107,7
16108,7
16109,7
16110,7
16111,7
16112,7
16113,7
16114,7
16115,7
16116,7
16117,5
16118,5
16119,5
16120,5
16121,5
16122,5
16123,8
16124,8
16125,5
16126,7
16127,7
16128,5
16129,7
16130,2
16131,2
16132,2
16133,6
16134,7
16135,7
16136,8
16137,8
16138,2
16139,3
16140,3
16141,8
16142,3
16143,0
16144,0
16145,1
16146,5
16147,5
16148,5
16149,5
16150,6
16151,3
16152,3
16153,5
16154,9
16155,9
16156,1
16157,1
16158,3
16159,3
16160,5
16161,5
16162,3
16163,3
16164,3
16165,3
16166,3
16167,3
16168,8
16169,8
16170,8
16171,5
16172,5
16173,8
16174,8
16175,8
16176,5
16177,5
16178,5
16179,8
16180,8
16181,8
16182,3
16183,7
16184,7
16185,3
16186,3
16187,0
16188,0
16189,1
16190,5
16191,5
16192,5
16193,5
16194,0
16195,2
16196,5
16197,5
16198,5
16199,5
16200,5
16201,5
16202,5
16203,5
16204,5
16205,5
16206,2
16207,3
16208,3
16209,7
16210,3
16211,8
16212,7
16213,7
16214,0
16215,0
16216,5
16217,5
16218,5
16219,2
16220,2
16221,5
16222,5
16223,3
16224,3
16225,3
16226,3
16227,2
16228,2
16229,3
16230,5
16231,5
16232,5
16233,5
16234,5
16235,5
16236,5
16237,5
16238,3
16239,3
16240,3
16241,3
16242,1
16243,1
16244,1
16245,1
16246,5
16247,5
16248,1
16249,1
16250,0
16251,5
16252,5
16253,5
16254,5
16255,5
16256,5
16257,5
16258,5
16259,5
16260,5
16261,5
16262,9
16263,2
16264,2
16265,2
16266,1
16267,5
16268,5
16269,5
16270,5
16271,5
16272,3
16273,3
16274,2
16275,5
16276,5
16277,5
16278,5
16279,5
16280,6
16281,2
16282,2
16283,1
16284,1
16285,2
16286,5
16287,2
16288,5
16289,2
16290,2
16291,2
16292,2
16293,8
16294,3
16295,3
16296,3
16297,3
16298,5
16299,5
16300,0
16301,0
16302,8
16303,8
16304,8
16305,8
16306,8
16307,8
16308,8
16309,8
16310,8
16311,8
16312,7
16313,7
16314,1
16315,7
16316,7
16317,7
16318,7
16319,7
16320,7
16321,7
16322,7
16323,7
16324,7
16325,7
16326,7
16327,7
16328,7
16329,7
16330,7
16331,7
16332,7
16333,7
16334,7
16335,7
16336,7
16337,7
16338,7
16339,7
16340,7
16341,7
16342,7
16343,5
16344,1
16345,1
16346,1
16347,1
16348,5
16349,5
16350,5
16351,5
16352,5
16353,5
16354,5
16355,3
16356,8
16357,5
16358,5
16359,5
16360,5
16361,5
16362,5
16363,5
16364,5
16365,6
16366,6
16367,5
16368,5
16369,5
16370,6
16371,6
16372,0
16373,0
16374,5
16375,7
16376,5
16377,5
16378,5
16379,5
16380,5
16381,5
16382,5
16383,5
16384,5
16385,0
16386,0
16387,6
16388,6
16389,5
16390,5
16391,5
16392,3
16393,0
16394,0
16395,1
16396,7
16397,7
16398,7
16399,7
16400,6
16401,0
16402,0
16403,0
16404,0
16405,0
16406,0
16407,0
16408,3
16409,3
16410,5
16411,5
16412,3
16413,5
16414,9
16415,5
16416,8
16417,3
16418,3
16419,3
16420,5
16421,5
16422,5
16423,5
16424,6
16425,6
16426,6
16427,6
16428,6
16429,6
16430,6
16431,5
16432,0
16433,6
16434,6
16435,6
16436,5
16437,8
16438,8
16439,8
16440,3
16441,5
16442,5
16443,5
16444,5
16445,5
16446,5
16447,5
16448,5
16449,5
16450,9
16451,2
16452,2
16453,2
16454,5
16455,2
16456,5
16457,5
16458,0
16459,0
16460,5
16461,5
16462,5
16463,5
16464,5
16465,5
16466,5
16467,5
16468,9
16469,2
16470,2
16471,2
16472,2
16473,2
16474,2
16475,2
16476,2
16477,3
16478,8
16479,8
16480,8
16481,8
16482,8
16483,8
16484,8
16485,5
16486,5
16487,5
16488,6
16489,2
16490,2
16491,3
16492,3
16493,3
16494,8
16495,2
16496,5
16497,1
16498,1
16499,2
16500,2
16501,5
16502,2
16503,2
16504,6
16505,6
16506,3
16507,3
16508,2
16509,4
16510,8
16511,8
16512,8
16513,2
16514,2
16515,5
16516,5
16517,5
16518,2
16519,6
16520,6
16521,1
16522,6
16523,1
16524,2
16525,5
16526,2
16527,3
16528,7
16529,7
16530,7
16531,9
16532,7
16533,7
16534,7
16535,7
16536,7
16537,2
16538,3
16539,3
16540,8
16541,5
16542,5
16543,5
16544,6
16545,5
16546,6
16547,9
16548,9
16549,2
16550,8
16551,8
16552,8
16553,3
16554,3
16555,3
16556,0
16557,0
16558,5
16559,5
16560,5
16561,5
16562,0
16563,5
16564,3
16565,5
16566,5
16567,2
16568,0
16569,0
16570,5
16571,5
16572,5
16573,5
16574,5
16575,5
16576,5
16577,2
16578,5
16579,2
16580,5
16581,8
16582,5
16583,5
16584,5
16585,7
16586,7
16587,1
16588,1
16589,5
16590,8
16591,8
16592,5
16593,2
16594,2
16595,3
16596,3
16597,8
16598,9
16599,2
16600,2
16601,9
16602,5
16603,5
16604,5
16605,2
16606,7
16607,5
16608,3
16609,3
16610,3
16611,3
16612,1
16613,1
16614,1
16615,1
16616,1
16617,1
16618,5
16619,5
16620,5
16621,7
16622,7
16623,7
16624,7
16625,7
16626,7
16627,0
16628,2
16629,2
16630,5
16631,2
16632,5
16633,8
16634,8
16635,7
16636,7
16637,7
16638,5
16639,5
16640,5
16641,5
16642,2
16643,2
16644,8
16645,8
16646,8
16647,2
16648,5
16649,5
16650,1
16651,1
16652,2
16653,2
16654,2
16655,2
16656,1
16657,1
16658,3
16659,1
16660,1
16661,1
16662,1
16663,1
16664,8
16665,7
16666,1
16667,5
16668,5
16669,5
16670,3
16671,3
16672,3
16673,3
16674,5
16675,5
16676,1
16677,5
16678,5
16679,5
16680,5
16681,5
16682,5
16683,5
16684,5
16685,2
16686,2
16687,5
16688,2
16689,2
16690,5
16691,2
16692,8
16693,3
16694,5
16695,5
16696,5
16697,5
16698,5
16699,5
16700,5
16701,5
16702,9
16703,9
16704,9
16705,9
16706,6
16707,6
16708,6
16709,6
16710,1
16711,1
16712,1
16713,1
16714,5
16715,3
16716,3
16717,5
16718,5
16719,5
16720,7
16721,0
16722,0
16723,0
16724,5
16725,5
16726,5
16727,5
16728,5
16729,3
16730,3
16731,3
16732,3
16733,5
16734,5
16735,5
16736,2
16737,8
16738,8
16739,8
16740,3
16741,3
16742,3
16743,3
16744,3
16745,5
16746,5
16747,5
16748,5
16749,5
16750,2
16751,5
16752,3
16753,3
16754,0
16755,0
16756,0
16757,0
16758,1
16759,7
16760,7
16761,7
16762,5
16763,5
16764,5
16765,3
16766,3
16767,3
16768,3
16769,3
16770,3
16771,3
16772,5
16773,5
16774,5
16775,3
16776,5
16777,8
16778,8
16779,5
16780,5
16781,5
16782,3
16783,8
16784,8
16785,8
16786,5
16787,5
16788,2
16789,2
16790,3
16791,8
16792,8
16793,8
16794,8
16795,7
16796,3
16797,7
16798,3
16799,2
16800,2
16801,9
16802,9
16803,6
16804,9
16805,0
16806,0
16807,0
16808,0
16809,7
16810,7
16811,7
16812,9
16813,2
16814,9
16815,9
16816,2
16817,2
16818,9
16819,2
16820,2
16821,1
16822,6
16823,5
16824,2
16825,2
16826,5
16827,5
16828,3
16829,3
16830,0
16831,0
16832,4
16833,4
16834,7
16835,7
16836,7
16837,7
16838,7
16839,7
16840,7
16841,7
16842,7
16843,8
16844,1
16845,1
16846,1
16847,1
16848,1
16849,1
16850,2
16851,2
16852,8
16853,8
16854,5
16855,8
16856,8
16857,2
16858,2
16859,5
16860,5
16861,5
16862,7
16863,0
16864,5
16865,5
16866,0
16867,0
16868,8
16869,1
16870,8
16871,0
16872,0
16873,3
16874,0
16875,0
16876,0
16877,0
16878,0
16879,0
16880,0
16881,0
16882,5
16883,5
16884,5
16885,5
16886,8
16887,5
16888,8
16889,8
16890,8
16891,8
16892,3
16893,3
16894,3
16895,3
16896,7
16897,7
16898,7
16899,8
16900,8
16901,8
16902,8
16903,2
16904,5
16905,5
16906,5
16907,5
16908,5
16909,8
16910,8
16911,8
16912,2
16913,7
16914,7
16915,8
16916,3
16917,8
16918,8
16919,7
16920,7
16921,5
16922,7
16923,7
16924,3
16925,3
16926,5
16927,5
16928,3
16929,8
16930,3
16931,8
16932,8
16933,3
16934,0
16935,0
16936,2
16937,2
16938,7
16939,3
16940,3
16941,5
16942,5
16943,2
16944,5
16945,5
16946,5
16947,5
16948,5
16949,7
16950,2
16951,0
16952,2
16953,2
16954,2
16955,0
16956,0
16957,0
16958,2
16959,5
16960,5
16961,2
16962,2
16963,5
16964,2
16965,2
16966,5
16967,5
16968,5
16969,8
16970,8
16971,3
16972,3
16973,3
16974,5
16975,5
16976,5
16977,5
16978,7
16979,7
16980,5
16981,7
16982,7
16983,7
16984,7
16985,1
16986,1
16987,1
16988,5
16989,5
16990,8
16991,8
16992,8
16993,3
16994,3
16995,6
16996,6
16997,8
16998,8
16999,5
17000,5
17001,5
17002,5
17003,8
17004,8
17005,8
17006,8
17007,3
17008,8
17009,5
17010,5
17011,5
17012,5
17013,0
17014,7
17015,7
17016,7
17017,8
17018,8
17019,8
17020,5
17021,8
17022,8
17023,7
17024,7
17025,7
17026,1
17027,3
17028,3
17029,3
17030,1
17031,8
17032,2
17033,5
17034,5
17035,3
17036,3
17037,3
17038,2
17039,2
17040,2
17041,2
17042,2
17043,2
17044,3
17045,5
17046,3
17047,3
17048,3
17049,3
17050,5
17051,5
17052,5
17053,2
17054,7
17055,2
17056,5
17057,5
17058,5
17059,2
17060,5
17061,1
17062,2
17063,2
17064,2
17065,2
17066,1
17067,5
17068,5
17069,1
17070,1
17071,5
17072,5
17073,5
17074,0
17075,5
17076,5
17077,5
17078,5
17079,2
17080,2
17081,2
17082,2
17083,2
17084,8
17085,8
17086,2
17087,8
17088,2
17089,5
17090,5
17091,9
17092,9
17093,9
17094,9
17095,9
17096,3
17097,2
17098,5
17099,5
17100,1
17101,2
17102,2
17103,2
17104,2
17105,2
17106,2
17107,0
17108,0
17109,0
17110,5
17111,5
17112,5
17113,5
17114,5
17115,5
17116,5
17117,2
17118,2
17119,5
17120,8
17121,8
17122,8
17123,8
17124,3
17125,0
17126,0
17127,5
17128,8
17129,8
17130,8
17131,6
17132,6
17133,8
17134,8
17135,7
17136,2
17137,2
17138,2
17139,2
17140,6
17141,1
17142,6
17143,1
17144,5
17145,5
17146,5
17147,5
17148,5
17149,5
17150,7
17151,8
17152,5
17153,5
17154,7
17155,7
17156,1
17157,3
17158,3
17159,8
17160,8
17161,8
17162,5
17163,5
17164,8
17165,8
17166,8
17167,8
17168,7
17169,5
17170,5
17171,5
17172,2
17173,2
17174,2
17175,2
17176,1
17177,2
17178,2
17179,2
17180,2
17181,3
17182,3
17183,3
17184,3
17185,3
17186,3
17187,5
17188,5
17189,5
17190,2
17191,5
17192,3
17193,3
17194,8
17195,7
17196,5
17197,3
17198,5
17199,5
17200,5
17201,5
17202,2
17203,6
17204,6
17205,2
17206,3
17207,8
17208,3
17209,9
17210,3
17211,3
17212,3
17213,2
17214,5
17215,5
17216,5
17217,5
17218,1
17219,2
17220,8
17221,9
17222,9
17223,5
17224,3
17225,3
17226,3
17227,3
17228,3
17229,3
17230,5
17231,2
17232,6
17233,5
17234,2
17235,7
17236,5
17237,7
17238,7
17239,7
17240,7
17241,5
17242,5
17243,5
17244,5
17245,5
17246,5
17247,2
17248,5
17249,5
17250,5
17251,5
17252,5
17253,5
17254,3
17255,3
17256,3
17257,5
17258,5
17259,5
17260,7
17261,7
17262,7
17263,7
17264,3
17265,3
17266,5
17267,5
17268,5
17269,5
17270,6
17271,6
17272,6
17273,3
17274,3
17275,8
17276,8
17277,8
17278,8
17279,8
17280,8
17281,8
17282,8
17283,1
17284,1
17285,8
17286,5
17287,5
17288,5
17289,2
17290,2
17291,2
17292,8
17293,8
17294,5
17295,5
17296,5
17297,8
17298,8
17299,8
17300,8
17301,8
17302,8
17303,8
17304,8
17305,8
17306,5
17307,3
17308,3
17309,7
17310,7
17311,8
17312,8
17313,8
17314,2
17315,2
17316,2
17317,2
17318,3
17319,3
17320,2
17321,2
17322,3
17323,2
17324,9
17325,8
17326,8
17327,3
17328,5
17329,5
17330,7
17331,8
17332,8
17333,8
17334,8
17335,8
17336,8
17337,8
17338,5
17339,2
17340,0
17341,0
17342,3
17343,3
17344,8
17345,8
17346,8
17347,8
17348,2
17349,2
17350,2
17351,2
17352,2
17353,5
17354,9
17355,9
17356,9
17357,9
17358,3
17359,3
17360,3
17361,1
17362,1
17363,1
17364,3
17365,3
17366,5
17367,5
17368,3
17369,3
17370,3
17371,3
17372,3
17373,3
17374,3
17375,3
17376,1
17377,1
17378,1
17379,1
17380,1
17381,9
17382,8
17383,8
17384,5
17385,5
17386,5
17387,8
17388,8
17389,2
17390,2
17391,2
17392,2
17393,6
17394,5
17395,5
17396,5
17397,5
17398,5
17399,5
17400,5
17401,0
17402,3
17403,8
17404,8
17405,2
17406,2
17407,5
17408,5
17409,1
17410,1
17411,1
17412,9
17413,9
17414,2
17415,2
17416,2
17417,8
17418,8
17419,5
17420,3
17421,3
17422,8
17423,8
17424,8
17425,9
17426,5
17427,5
17428,2
17429,2
17430,6
17431,5
17432,0
17433,1
17434,1
17435,3
17436,3
17437,1
17438,1
17439,6
17440,2
17441,2
17442,8
17443,8
17444,1
17445,1
17446,7
17447,7
17448,7
17449,2
17450,2
17451,2
17452,2
17453,8
17454,2
17455,8
17456,8
17457,8
17458,5
17459,5
17460,1
17461,6
17462,5
17463,5
17464,5
17465,5
17466,2
17467,2
17468,2
17469,2
17470,2
17471,2
17472,2
17473,2
17474,2
17475,5
17476,5
17477,5
17478,5
17479,5
17480,8
17481,8
17482,8
17483,1
17484,1
17485,3
17486,9
17487,9
17488,5
17489,5
17490,5
17491,6
17492,6
17493,2
17494,9
17495,3
17496,3
17497,3
17498,3
17499,2
17500,2
17501,8
17502,2
17503,8
17504,2
17505,2
17506,5
17507,5
17508,5
17509,5
17510,9
17511,9
17512,1
17513,1
17514,6
17515,6
17516,6
17517,5
17518,5
17519,5
17520,5
17521,5
17522,5
17523,2
17524,7
17525,8
17526,8
17527,8
17528,8
17529,8
17530,8
17531,8
17532,8
17533,3
17534,6
17535,6
17536,5
17537,5
17538,8
17539,7
17540,7
17541,5
17542,5
17543,5
17544,5
17545,5
17546,9
17547,9
17548,7
17549,1
17550,1
17551,3
17552,3
17553,3
17554,6
17555,1
17556,3
17557,3
17558,8
17559,5
17560,5
17561,3
17562,8
17563,3
17564,3
17565,3
17566,3
17567,3
17568,3
17569,4
17570,3
17571,5
17572,5
17573,5
17574,5
17575,5
17576,5
17577,5
17578,5
17579,5
17580,2
17581,2
17582,5
17583,5
17584,5
17585,5
17586,5
17587,5
17588,2
17589,2
17590,2
17591,5
17592,5
17593,2
17594,7
17595,7
17596,7
17597,7
17598,7
17599,7
17600,0
17601,0
17602,0
17603,1
17604,1
17605,1
17606,9
17607,5
17608,5
17609,5
17610,5
17611,3
17612,3
17613,3
17614,3
17615,4
17616,1
17617,1
17618,9
17619,9
17620,3
17621,2
17622,2
17623,2
17624,3
17625,3
17626,3
17627,3
17628,8
17629,8
17630,8
17631,6
17632,7
17633,7
17634,8
17635,3
17636,8
17637,3
17638,8
17639,2
17640,5
17641,5
17642,5
17643,5
17644,5
17645,3
17646,3
17647,3
17648,2
17649,2
17650,8
17651,8
17652,8
17653,6
17654,6
17655,5
17656,3
17657,3
17658,3
17659,3
17660,5
17661,5
17662,5
17663,0
17664,5
17665,5
17666,5
17667,3
17668,3
